playerid,schoolid,yearid_x,schoolname,schoolcity,schoolstate,schoolnick,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namegiven,weight,height,bats,throws,debut,finalgame,retroid,bbrefid,yearid,teamid_x,lgid_x,g_all,gs,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,teamid_y,lgid_y,salary
mcmicgr01,tennessee,1986,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1999,OAK,AL,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYN,NL,1950000.0
mcmicgr01,tennessee,1986,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,2000,ATL,NL,15,0.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,350000.0
mcmicgr01,tennessee,1987,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1993,ATL,NL,74,0.0,74,74,74,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,109000.0
mcmicgr01,tennessee,1987,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1994,ATL,NL,51,0.0,51,51,51,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,245000.0
mcmicgr01,tennessee,1987,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1995,ATL,NL,67,0.0,67,67,67,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,305000.0
mcmicgr01,tennessee,1987,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1996,ATL,NL,73,0.0,73,73,73,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,460000.0
mcmicgr01,tennessee,1987,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1997,NYN,NL,73,0.0,70,73,73,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYN,NL,1100000.0
mcmicgr01,tennessee,1987,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1998,LAN,NL,12,0.0,10,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYN,NL,1900000.0
mcmicgr01,tennessee,1987,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1998,NYN,NL,52,0.0,52,52,52,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYN,NL,1900000.0
mcmicgr01,tennessee,1987,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1999,NYN,NL,19,0.0,18,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYN,NL,1950000.0
mcmicgr01,tennessee,1987,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1999,OAK,AL,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYN,NL,1950000.0
mcmicgr01,tennessee,1987,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,2000,ATL,NL,15,0.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,350000.0
mcmicgr01,tennessee,1988,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1993,ATL,NL,74,0.0,74,74,74,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,109000.0
mcmicgr01,tennessee,1988,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1994,ATL,NL,51,0.0,51,51,51,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,245000.0
mcmicgr01,tennessee,1988,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1995,ATL,NL,67,0.0,67,67,67,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,305000.0
mcmicgr01,tennessee,1988,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1996,ATL,NL,73,0.0,73,73,73,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,460000.0
mcmicgr01,tennessee,1988,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1997,NYN,NL,73,0.0,70,73,73,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYN,NL,1100000.0
mcmicgr01,tennessee,1988,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1998,LAN,NL,12,0.0,10,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYN,NL,1900000.0
mcmicgr01,tennessee,1988,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1998,NYN,NL,52,0.0,52,52,52,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYN,NL,1900000.0
mcmicgr01,tennessee,1988,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1999,NYN,NL,19,0.0,18,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYN,NL,1950000.0
mcmicgr01,tennessee,1988,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,1999,OAK,AL,17,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYN,NL,1950000.0
mcmicgr01,tennessee,1988,University of Tennessee,Knoxville,TN,USA,1966.0,12.0,1.0,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215.0,75.0,R,R,1993-04-12,2000-05-27,mcmig001,mcmicgr01,2000,ATL,NL,15,0.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,350000.0
minormi01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2010,ATL,NL,9,8.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
minormi01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2011,ATL,NL,15,15.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
minormi01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2012,ATL,NL,30,30.0,28,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,482500.0
minormi01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2013,ATL,NL,32,32.0,29,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,505000.0
minormi01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2014,ATL,NL,25,25.0,22,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,3850000.0
minormi01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2010,ATL,NL,9,8.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
minormi01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2011,ATL,NL,15,15.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
minormi01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2012,ATL,NL,30,30.0,28,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,482500.0
minormi01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2013,ATL,NL,32,32.0,29,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,505000.0
minormi01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2014,ATL,NL,25,25.0,22,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,3850000.0
minormi01,vandy,2009,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2010,ATL,NL,9,8.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
minormi01,vandy,2009,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2011,ATL,NL,15,15.0,15,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
minormi01,vandy,2009,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2012,ATL,NL,30,30.0,28,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,482500.0
minormi01,vandy,2009,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2013,ATL,NL,32,32.0,29,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,505000.0
minormi01,vandy,2009,Vanderbilt University,Nashville,TN,USA,1987.0,12.0,26.0,USA,TN,Chapel Hill,,,,,,,Mike,Minor,Michael David,210.0,76.0,R,L,2010-08-09,2017-04-03,minom001,minormi01,2014,ATL,NL,25,25.0,22,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,NL,3850000.0
mitchch01,tncolum,1981,Columbia State Community College,Columbia,TN,USA,1962.0,6.0,24.0,USA,TN,Dickson,,,,,,,Charlie,Mitchell,Charles Ross,170.0,75.0,R,R,1984-08-09,1985-09-10,mitcc001,mitchch01,1984,BOS,AL,10,0.0,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mitchch01,tncolum,1981,Columbia State Community College,Columbia,TN,USA,1962.0,6.0,24.0,USA,TN,Dickson,,,,,,,Charlie,Mitchell,Charles Ross,170.0,75.0,R,R,1984-08-09,1985-09-10,mitcc001,mitchch01,1985,BOS,AL,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mitchch01,tncolum,1982,Columbia State Community College,Columbia,TN,USA,1962.0,6.0,24.0,USA,TN,Dickson,,,,,,,Charlie,Mitchell,Charles Ross,170.0,75.0,R,R,1984-08-09,1985-09-10,mitcc001,mitchch01,1984,BOS,AL,10,0.0,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mitchch01,tncolum,1982,Columbia State Community College,Columbia,TN,USA,1962.0,6.0,24.0,USA,TN,Dickson,,,,,,,Charlie,Mitchell,Charles Ross,170.0,75.0,R,R,1984-08-09,1985-09-10,mitcc001,mitchch01,1985,BOS,AL,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1924,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1931,NY1,NL,10,8.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1924,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1932,NY1,NL,29,18.0,29,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1924,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1933,SLN,NL,21,8.0,21,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1924,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1934,SLN,NL,32,7.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1925,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1931,NY1,NL,10,8.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1925,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1932,NY1,NL,29,18.0,29,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1925,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1933,SLN,NL,21,8.0,21,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1925,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1934,SLN,NL,32,7.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1926,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1931,NY1,NL,10,8.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1926,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1932,NY1,NL,29,18.0,29,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1926,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1933,SLN,NL,21,8.0,21,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1926,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1934,SLN,NL,32,7.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1927,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1931,NY1,NL,10,8.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1927,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1932,NY1,NL,29,18.0,29,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1927,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1933,SLN,NL,21,8.0,21,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooneji01,etennst,1927,East Tennessee State University,Johnson City,TN,USA,1906.0,9.0,4.0,USA,TN,Mooresburg,1979.0,4.0,27.0,USA,TN,Johnson City,Jim,Mooney,James Irving,168.0,71.0,R,L,1931-08-14,1934-08-27,moonj101,mooneji01,1934,SLN,NL,32,7.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mooreji02,uniontn,1922,Union University,Jackson,TN,USA,1903.0,4.0,24.0,USA,TN,Paris,1986.0,3.0,7.0,USA,TN,Memphis,Jimmy,Moore,James William,187.0,72.0,R,R,1930-04-17,1931-09-27,moorj106,mooreji02,1930,CHA,AL,16,11.0,16,11,0,0,0,0,0,0,11,0,0,11,0.0,5.0,0.0,,,
mooreji02,uniontn,1922,Union University,Jackson,TN,USA,1903.0,4.0,24.0,USA,TN,Paris,1986.0,3.0,7.0,USA,TN,Memphis,Jimmy,Moore,James William,187.0,72.0,R,R,1930-04-17,1931-09-27,moorj106,mooreji02,1930,PHA,AL,15,8.0,15,13,0,0,0,0,0,0,8,1,4,13,0.0,3.0,1.0,,,
mooreji02,uniontn,1922,Union University,Jackson,TN,USA,1903.0,4.0,24.0,USA,TN,Paris,1986.0,3.0,7.0,USA,TN,Memphis,Jimmy,Moore,James William,187.0,72.0,R,R,1930-04-17,1931-09-27,moorj106,mooreji02,1931,PHA,AL,49,32.0,49,36,0,0,0,0,0,0,24,2,10,36,0.0,14.0,0.0,,,
mooreji02,uniontn,1923,Union University,Jackson,TN,USA,1903.0,4.0,24.0,USA,TN,Paris,1986.0,3.0,7.0,USA,TN,Memphis,Jimmy,Moore,James William,187.0,72.0,R,R,1930-04-17,1931-09-27,moorj106,mooreji02,1930,CHA,AL,16,11.0,16,11,0,0,0,0,0,0,11,0,0,11,0.0,5.0,0.0,,,
mooreji02,uniontn,1923,Union University,Jackson,TN,USA,1903.0,4.0,24.0,USA,TN,Paris,1986.0,3.0,7.0,USA,TN,Memphis,Jimmy,Moore,James William,187.0,72.0,R,R,1930-04-17,1931-09-27,moorj106,mooreji02,1930,PHA,AL,15,8.0,15,13,0,0,0,0,0,0,8,1,4,13,0.0,3.0,1.0,,,
mooreji02,uniontn,1923,Union University,Jackson,TN,USA,1903.0,4.0,24.0,USA,TN,Paris,1986.0,3.0,7.0,USA,TN,Memphis,Jimmy,Moore,James William,187.0,72.0,R,R,1930-04-17,1931-09-27,moorj106,mooreji02,1931,PHA,AL,49,32.0,49,36,0,0,0,0,0,0,24,2,10,36,0.0,14.0,0.0,,,
mooresc01,vandy,1915,Vanderbilt University,Nashville,TN,USA,1892.0,12.0,16.0,USA,MO,St. Louis,1964.0,10.0,13.0,USA,AR,Little Rock,Scrappy,Moore,William Allen,153.0,68.0,R,R,1917-06-21,1917-07-05,moors101,mooresc01,1917,SLA,AL,4,2.0,4,2,0,0,0,0,2,0,0,0,0,0,0.0,2.0,0.0,,,
mooresc01,vandy,1916,Vanderbilt University,Nashville,TN,USA,1892.0,12.0,16.0,USA,MO,St. Louis,1964.0,10.0,13.0,USA,AR,Little Rock,Scrappy,Moore,William Allen,153.0,68.0,R,R,1917-06-21,1917-07-05,moors101,mooresc01,1917,SLA,AL,4,2.0,4,2,0,0,0,0,2,0,0,0,0,0,0.0,2.0,0.0,,,
mooresc01,vandy,1917,Vanderbilt University,Nashville,TN,USA,1892.0,12.0,16.0,USA,MO,St. Louis,1964.0,10.0,13.0,USA,AR,Little Rock,Scrappy,Moore,William Allen,153.0,68.0,R,R,1917-06-21,1917-07-05,moors101,mooresc01,1917,SLA,AL,4,2.0,4,2,0,0,0,0,2,0,0,0,0,0,0.0,2.0,0.0,,,
mossma01,vandy,1925,Vanderbilt University,Nashville,TN,USA,1905.0,4.0,18.0,USA,IN,Sullivan,1983.0,2.0,6.0,USA,GA,Savannah,Mal,Moss,Charles Malcolm,175.0,72.0,R,L,1930-04-24,1930-08-13,mossm101,mossma01,1930,CHN,NL,12,1.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mossma01,vandy,1926,Vanderbilt University,Nashville,TN,USA,1905.0,4.0,18.0,USA,IN,Sullivan,1983.0,2.0,6.0,USA,GA,Savannah,Mal,Moss,Charles Malcolm,175.0,72.0,R,L,1930-04-24,1930-08-13,mossm101,mossma01,1930,CHN,NL,12,1.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
mossma01,vandy,1927,Vanderbilt University,Nashville,TN,USA,1905.0,4.0,18.0,USA,IN,Sullivan,1983.0,2.0,6.0,USA,GA,Savannah,Mal,Moss,Charles Malcolm,175.0,72.0,R,L,1930-04-24,1930-08-13,mossm101,mossma01,1930,CHN,NL,12,1.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
ojedaau01,tennessee,1996,University of Tennessee,Knoxville,TN,USA,1974.0,12.0,20.0,USA,CA,Los Angeles,,,,,,,Augie,Ojeda,Octavio Augie,175.0,69.0,B,R,2000-06-04,2010-10-03,ojeda001,ojedaau01,2000,CHN,NL,28,22.0,28,28,0,0,0,4,0,25,0,0,0,0,0.0,1.0,0.0,,,
ojedaau01,tennessee,1996,University of Tennessee,Knoxville,TN,USA,1974.0,12.0,20.0,USA,CA,Los Angeles,,,,,,,Augie,Ojeda,Octavio Augie,175.0,69.0,B,R,2000-06-04,2010-10-03,ojeda001,ojedaau01,2001,CHN,NL,78,32.0,78,73,0,0,0,10,35,31,0,0,0,0,0.0,12.0,1.0,CHN,NL,212500.0
ojedaau01,tennessee,1996,University of Tennessee,Knoxville,TN,USA,1974.0,12.0,20.0,USA,CA,Los Angeles,,,,,,,Augie,Ojeda,Octavio Augie,175.0,69.0,B,R,2000-06-04,2010-10-03,ojeda001,ojedaau01,2002,CHN,NL,30,20.0,30,30,0,0,0,10,5,16,0,0,0,0,0.0,2.0,0.0,CHN,NL,240000.0
ojedaau01,tennessee,1996,University of Tennessee,Knoxville,TN,USA,1974.0,12.0,20.0,USA,CA,Los Angeles,,,,,,,Augie,Ojeda,Octavio Augie,175.0,69.0,B,R,2000-06-04,2010-10-03,ojeda001,ojedaau01,2003,CHN,NL,12,6.0,12,12,0,0,0,5,1,7,0,0,0,0,0.0,0.0,0.0,,,
ojedaau01,tennessee,1996,University of Tennessee,Knoxville,TN,USA,1974.0,12.0,20.0,USA,CA,Los Angeles,,,,,,,Augie,Ojeda,Octavio Augie,175.0,69.0,B,R,2000-06-04,2010-10-03,ojeda001,ojedaau01,2004,MIN,AL,30,16.0,30,29,0,0,0,20,4,7,0,0,0,0,0.0,0.0,6.0,,,
